Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
12.0,44.0,2019.0,5.0,67000.0,0.0,2.0,2.0,575000.0
13.0,169.0,2020.0,4.0,61000.0,1.0,0.0,1.0,599000.0
13.0,352.0,2019.0,5.0,47000.0,0.0,2.0,1.0,795000.0
22.0,329.0,2024.0,0.0,150.0,0.0,0.0,1.0,234567.0
11.0,120.0,2018.0,6.0,90000.0,0.0,0.0,0.0,1900000.0
19.0,269.0,2018.0,6.0,85000.0,0.0,0.0,0.0,5800000.0
36.0,127.0,2013.0,11.0,87000.0,1.0,0.0,2.0,325000.0
36.0,187.0,2013.0,11.0,132000.0,1.0,2.0,0.0,694999.0
33.0,207.0,2010.0,14.0,157851.0,0.0,0.0,0.0,385000.0
11.0,115.0,2017.0,7.0,30000.0,0.0,2.0,2.0,740000.0
23.0,80.0,2016.0,8.0,57250.0,1.0,0.0,1.0,368000.0
31.0,197.0,2018.0,6.0,35000.0,0.0,0.0,2.0,380000.0
23.0,116.0,2019.0,5.0,33000.0,1.0,0.0,1.0,485000.0
23.0,123.0,2020.0,4.0,80000.0,1.0,0.0,1.0,979999.0
13.0,168.0,2014.0,10.0,46052.0,0.0,2.0,2.0,365000.0
23.0,123.0,2022.0,2.0,29000.0,0.0,0.0,1.0,1050000.0
28.0,222.0,2016.0,8.0,46000.0,0.0,0.0,2.0,465000.0
23.0,361.0,2009.0,15.0,75000.0,1.0,2.0,2.0,95000.0
23.0,317.0,2017.0,7.0,108000.0,1.0,2.0,0.0,525000.0
11.0,115.0,2019.0,5.0,45000.0,1.0,2.0,2.0,750000.0
23.0,123.0,2013.0,11.0,75667.0,1.0,0.0,1.0,360000.0
35.0,238.0,2019.0,5.0,52000.0,0.0,0.0,1.0,510000.0
22.0,301.0,2022.0,2.0,20545.0,1.0,2.0,0.0,2150000.0
4.0,8.0,2017.0,7.0,112000.0,0.0,2.0,0.0,2200000.0
23.0,361.0,2019.0,5.0,63000.0,1.0,2.0,1.0,475000.0
13.0,168.0,2019.0,5.0,55000.0,0.0,0.0,1.0,500000.0
13.0,169.0,2023.0,1.0,13863.0,1.0,0.0,1.0,697000.0
12.0,84.0,2017.0,7.0,68000.0,0.0,0.0,1.0,745000.0
25.0,112.0,2015.0,9.0,70000.0,0.0,2.0,0.0,1450000.0
12.0,84.0,2017.0,7.0,35000.0,1.0,2.0,2.0,695000.0
23.0,317.0,2024.0,0.0,2000.0,0.0,0.0,1.0,900000.0
31.0,197.0,2018.0,6.0,28000.0,1.0,0.0,2.0,295000.0
23.0,317.0,2020.0,4.0,82000.0,0.0,0.0,1.0,551000.0
12.0,84.0,2018.0,6.0,58000.0,0.0,2.0,2.0,750000.0
37.0,347.0,2016.0,8.0,24000.0,0.0,0.0,2.0,525000.0
35.0,330.0,2018.0,6.0,43220.0,0.0,0.0,2.0,480000.0
13.0,168.0,2016.0,8.0,59817.0,1.0,0.0,1.0,325000.0
33.0,316.0,2011.0,13.0,90000.0,0.0,2.0,2.0,400000.0
13.0,394.0,2017.0,7.0,56000.0,1.0,2.0,2.0,510000.0
23.0,123.0,2017.0,7.0,52000.0,1.0,2.0,1.0,690000.0
13.0,235.0,2019.0,5.0,55000.0,1.0,0.0,1.0,490000.0
35.0,176.0,2017.0,7.0,76250.0,0.0,2.0,0.0,675000.0
36.0,140.0,2020.0,4.0,45000.0,0.0,0.0,0.0,3950000.0
13.0,393.0,2013.0,11.0,68000.0,1.0,0.0,1.0,245000.0
36.0,97.0,2015.0,9.0,100000.0,0.0,0.0,1.0,625000.0
23.0,241.0,2010.0,14.0,2000.0,0.0,2.0,1.0,120000.0
23.0,319.0,2016.0,8.0,139546.0,1.0,2.0,0.0,350000.0
38.0,286.0,2017.0,7.0,92000.0,0.0,2.0,0.0,2450000.0
25.0,65.0,2023.0,1.0,16600.0,0.0,0.0,0.0,5500000.0
13.0,168.0,2016.0,8.0,62000.0,0.0,2.0,1.0,440000.0
12.0,191.0,2011.0,13.0,61000.0,1.0,2.0,2.0,225000.0
37.0,347.0,2011.0,13.0,70000.0,0.0,2.0,1.0,290000.0
22.0,329.0,2021.0,3.0,60000.0,1.0,0.0,0.0,1350000.0
12.0,84.0,2012.0,12.0,71000.0,1.0,2.0,2.0,365000.0
11.0,120.0,2020.0,4.0,88000.0,0.0,2.0,0.0,2599000.0
12.0,44.0,2015.0,9.0,69000.0,1.0,2.0,1.0,340000.0
13.0,393.0,2013.0,11.0,51500.0,0.0,0.0,2.0,244999.0
23.0,317.0,2008.0,16.0,100000.0,1.0,2.0,2.0,190000.0
8.0,158.0,2014.0,10.0,225000.0,1.0,2.0,2.0,225000.0
23.0,362.0,2014.0,10.0,81616.0,1.0,2.0,1.0,274710.0
23.0,280.0,2018.0,6.0,69000.0,1.0,0.0,0.0,815000.0
13.0,394.0,2010.0,14.0,64000.0,1.0,2.0,1.0,139000.0
12.0,63.0,2015.0,9.0,50000.0,0.0,0.0,2.0,460000.0
12.0,84.0,2015.0,9.0,73000.0,0.0,2.0,1.0,549000.0
31.0,109.0,2014.0,10.0,110000.0,1.0,2.0,0.0,465000.0
13.0,100.0,2020.0,4.0,120488.0,1.0,0.0,2.0,865000.0
4.0,366.0,2019.0,5.0,50000.0,0.0,2.0,0.0,4000000.0
23.0,123.0,2021.0,3.0,73300.0,1.0,0.0,1.0,1030000.0
23.0,178.0,2019.0,5.0,29770.0,0.0,2.0,2.0,525000.0
23.0,116.0,2022.0,2.0,130000.0,0.0,0.0,1.0,115000.0
12.0,84.0,2014.0,10.0,65000.0,0.0,2.0,2.0,520000.0
28.0,328.0,2017.0,7.0,80000.0,0.0,2.0,0.0,745000.0
12.0,44.0,2021.0,3.0,58000.0,0.0,0.0,2.0,680000.0
4.0,365.0,2013.0,11.0,92048.0,0.0,0.0,0.0,1100000.0
12.0,51.0,2017.0,7.0,24000.0,0.0,2.0,2.0,745000.0
13.0,394.0,2016.0,8.0,79000.0,1.0,2.0,0.0,425000.0
23.0,319.0,2015.0,9.0,103000.0,1.0,2.0,0.0,560000.0
23.0,356.0,2021.0,3.0,25000.0,1.0,0.0,2.0,760000.0
37.0,353.0,2023.0,1.0,20000.0,0.0,2.0,2.0,1650000.0
4.0,8.0,2014.0,10.0,89000.0,0.0,0.0,0.0,1200000.0
13.0,117.0,2014.0,10.0,82000.0,0.0,2.0,1.0,490000.0
13.0,384.0,2016.0,8.0,80000.0,0.0,2.0,2.0,365000.0
23.0,123.0,2015.0,9.0,83500.0,1.0,0.0,1.0,725000.0
23.0,80.0,2020.0,4.0,62000.0,1.0,0.0,2.0,525000.0
33.0,271.0,2015.0,9.0,82000.0,0.0,0.0,0.0,460000.0
13.0,352.0,2017.0,7.0,68000.0,1.0,2.0,0.0,750000.0
36.0,97.0,2009.0,15.0,75000.0,1.0,2.0,1.0,235000.0
13.0,33.0,2011.0,13.0,95000.0,1.0,2.0,1.0,115000.0
16.0,376.0,2020.0,4.0,65000.0,0.0,2.0,2.0,3300000.0
31.0,336.0,2020.0,4.0,26000.0,0.0,0.0,2.0,625000.0
22.0,264.0,2013.0,11.0,50308.0,1.0,0.0,0.0,295000.0
12.0,44.0,2019.0,5.0,57791.0,1.0,0.0,0.0,730000.0
12.0,358.0,2018.0,6.0,58960.0,1.0,0.0,0.0,750000.0
17.0,88.0,2017.0,7.0,74500.0,1.0,0.0,0.0,850000.0
37.0,253.0,2021.0,3.0,43000.0,0.0,2.0,2.0,1170000.0
23.0,116.0,2019.0,5.0,62000.0,1.0,0.0,1.0,576000.0
23.0,37.0,2011.0,13.0,96000.0,1.0,2.0,2.0,135000.0
13.0,235.0,2019.0,5.0,71000.0,1.0,0.0,1.0,390000.0
23.0,116.0,2023.0,1.0,11293.0,1.0,0.0,2.0,575000.0
13.0,393.0,2011.0,13.0,40000.0,0.0,2.0,2.0,250000.0
36.0,140.0,2014.0,10.0,127000.0,1.0,2.0,0.0,1630000.0
38.0,283.0,2012.0,12.0,45500.0,0.0,2.0,0.0,1500000.0
22.0,382.0,2016.0,8.0,118000.0,1.0,0.0,0.0,725000.0
25.0,112.0,2011.0,13.0,75000.0,0.0,2.0,0.0,1490000.0
12.0,191.0,2017.0,7.0,63000.0,0.0,0.0,2.0,645000.0
13.0,101.0,2021.0,3.0,39000.0,1.0,0.0,0.0,1199000.0
23.0,80.0,2017.0,7.0,65000.0,1.0,2.0,2.0,375000.0
22.0,382.0,2012.0,12.0,115000.0,1.0,2.0,0.0,425000.0
36.0,127.0,2018.0,6.0,165256.0,1.0,2.0,0.0,565000.0
13.0,100.0,2021.0,3.0,27531.0,1.0,0.0,2.0,1295000.0
23.0,362.0,2014.0,10.0,81616.0,1.0,2.0,1.0,274710.0
23.0,319.0,2022.0,2.0,105000.0,1.0,0.0,1.0,825000.0
36.0,140.0,2017.0,7.0,115000.0,0.0,0.0,0.0,2795000.0
23.0,178.0,2017.0,7.0,51000.0,0.0,2.0,1.0,400000.0
13.0,168.0,2015.0,9.0,68000.0,1.0,2.0,1.0,375000.0
37.0,160.0,2016.0,8.0,75000.0,0.0,2.0,2.0,530000.0
23.0,83.0,2015.0,9.0,61000.0,0.0,2.0,1.0,530000.0
12.0,44.0,2019.0,5.0,37100.0,0.0,2.0,1.0,620000.0
23.0,178.0,2019.0,5.0,31000.0,1.0,0.0,2.0,500000.0
36.0,97.0,2015.0,9.0,100000.0,1.0,2.0,0.0,650000.0
27.0,246.0,2010.0,14.0,80000.0,0.0,2.0,2.0,325000.0
13.0,296.0,2009.0,15.0,90000.0,1.0,2.0,2.0,165000.0
22.0,329.0,2021.0,3.0,65000.0,0.0,2.0,0.0,1315000.0
20.0,229.0,2019.0,5.0,79000.0,0.0,0.0,1.0,5600000.0
23.0,123.0,2017.0,7.0,68558.0,1.0,0.0,1.0,675000.0
23.0,80.0,2015.0,9.0,90000.0,0.0,0.0,2.0,358000.0
12.0,84.0,2015.0,9.0,121000.0,1.0,2.0,0.0,665000.0
8.0,158.0,2020.0,4.0,54000.0,1.0,2.0,1.0,199999.0
23.0,116.0,2018.0,6.0,98130.0,0.0,2.0,1.0,390000.0
23.0,40.0,2006.0,18.0,85000.0,1.0,2.0,2.0,85000.0
23.0,40.0,2013.0,11.0,35000.0,1.0,2.0,2.0,230000.0
13.0,122.0,2014.0,10.0,54000.0,1.0,2.0,2.0,195000.0
23.0,310.0,2014.0,10.0,65000.0,0.0,2.0,1.0,330000.0
35.0,290.0,2022.0,2.0,46000.0,0.0,0.0,0.0,1660000.0
25.0,279.0,2014.0,10.0,190000.0,0.0,2.0,0.0,2425000.0
23.0,317.0,2010.0,14.0,90000.0,1.0,2.0,1.0,160000.0
36.0,187.0,2011.0,13.0,236000.0,1.0,2.0,0.0,995000.0
4.0,11.0,2019.0,5.0,25000.0,0.0,2.0,0.0,5950000.0
36.0,71.0,2015.0,9.0,53350.0,0.0,2.0,2.0,1190000.0
23.0,317.0,2017.0,7.0,69053.0,1.0,2.0,2.0,600000.0
35.0,60.0,2016.0,8.0,140990.0,0.0,2.0,0.0,350000.0
13.0,100.0,2020.0,4.0,67000.0,1.0,0.0,0.0,825000.0
35.0,330.0,2020.0,4.0,5589.0,0.0,0.0,2.0,725000.0
37.0,193.0,2012.0,12.0,85000.0,0.0,0.0,0.0,500000.0
3.0,263.0,2018.0,6.0,40000.0,0.0,0.0,0.0,5000000.0
11.0,133.0,2012.0,12.0,83000.0,0.0,2.0,2.0,239000.0
23.0,241.0,2014.0,10.0,150000.0,0.0,0.0,1.0,130000.0
36.0,187.0,2010.0,14.0,225000.0,1.0,0.0,0.0,450000.0
28.0,315.0,2012.0,12.0,68000.0,1.0,2.0,2.0,225000.0
18.0,306.0,2020.0,4.0,79000.0,0.0,0.0,0.0,1080000.0
38.0,286.0,2020.0,4.0,36000.0,0.0,0.0,0.0,4200000.0
13.0,384.0,2014.0,10.0,89084.0,1.0,0.0,2.0,249000.0
19.0,268.0,2016.0,8.0,38000.0,0.0,0.0,0.0,2650000.0
13.0,168.0,2016.0,8.0,90000.0,1.0,0.0,1.0,395000.0
13.0,36.0,2021.0,3.0,35000.0,0.0,0.0,0.0,1850000.0
12.0,44.0,2015.0,9.0,75000.0,1.0,2.0,0.0,375000.0
22.0,380.0,2020.0,4.0,48155.0,1.0,0.0,0.0,880000.0
23.0,178.0,2018.0,6.0,44500.0,0.0,2.0,2.0,490000.0
13.0,385.0,2016.0,8.0,20.0,1.0,0.0,1.0,150000.0
11.0,135.0,2017.0,7.0,121600.0,1.0,2.0,0.0,319000.0
13.0,393.0,2011.0,13.0,82000.0,1.0,2.0,1.0,135000.0
3.0,263.0,2016.0,8.0,99000.0,0.0,0.0,0.0,3050000.0
22.0,382.0,2017.0,7.0,119000.0,1.0,2.0,0.0,900000.0
23.0,52.0,2018.0,6.0,65000.0,0.0,2.0,1.0,565000.0
13.0,48.0,2024.0,0.0,1234.0,1.0,0.0,1.0,190000.0
36.0,189.0,2023.0,1.0,30000.0,0.0,2.0,2.0,2750000.0
23.0,277.0,2012.0,12.0,125000.0,1.0,0.0,0.0,275000.0
36.0,97.0,2015.0,9.0,68000.0,0.0,2.0,1.0,699000.0
36.0,97.0,2016.0,8.0,67000.0,0.0,2.0,2.0,790000.0
12.0,63.0,2015.0,9.0,55000.0,0.0,2.0,1.0,300000.0
25.0,112.0,2014.0,10.0,51000.0,0.0,2.0,0.0,1599000.0
37.0,346.0,2013.0,11.0,67000.0,1.0,2.0,0.0,425000.0
23.0,116.0,2022.0,2.0,85000.0,1.0,0.0,1.0,625000.0
12.0,44.0,2022.0,2.0,26500.0,0.0,0.0,1.0,825000.0
33.0,271.0,2012.0,12.0,137000.0,0.0,2.0,1.0,340000.0
23.0,317.0,2010.0,14.0,42583.0,1.0,2.0,0.0,300000.0
12.0,87.0,2010.0,14.0,85000.0,0.0,2.0,1.0,200000.0
31.0,109.0,2019.0,5.0,71000.0,0.0,0.0,0.0,599000.0
23.0,37.0,2010.0,14.0,141000.0,0.0,2.0,2.0,79999.0
23.0,123.0,2022.0,2.0,90000.0,0.0,0.0,1.0,900000.0
23.0,317.0,2016.0,8.0,78000.0,1.0,2.0,0.0,535000.0
35.0,330.0,2022.0,2.0,17200.0,1.0,0.0,2.0,520000.0
23.0,80.0,2017.0,7.0,78000.0,0.0,0.0,2.0,425000.0
23.0,317.0,2006.0,18.0,66711.0,1.0,2.0,2.0,145000.0
13.0,296.0,2011.0,13.0,73000.0,1.0,2.0,1.0,110000.0
28.0,327.0,2010.0,14.0,69500.0,0.0,2.0,2.0,649000.0
12.0,44.0,2018.0,6.0,62000.0,1.0,2.0,2.0,665000.0
37.0,253.0,2016.0,8.0,65000.0,0.0,2.0,0.0,380000.0
37.0,346.0,2017.0,7.0,63000.0,1.0,2.0,0.0,770000.0
19.0,108.0,2017.0,7.0,78000.0,0.0,2.0,0.0,2250000.0
17.0,88.0,2019.0,5.0,46000.0,0.0,0.0,2.0,1390000.0
23.0,361.0,2017.0,7.0,170000.0,0.0,0.0,1.0,240000.0
37.0,102.0,2014.0,10.0,104000.0,1.0,2.0,0.0,449000.0
23.0,40.0,2016.0,8.0,86000.0,1.0,0.0,1.0,311000.0
33.0,316.0,2018.0,6.0,65000.0,0.0,0.0,2.0,1550000.0
23.0,359.0,2022.0,2.0,9000.0,0.0,0.0,2.0,650000.0
26.0,94.0,2015.0,9.0,76000.0,0.0,2.0,0.0,1850000.0
11.0,120.0,2016.0,8.0,100000.0,0.0,2.0,0.0,2750000.0
36.0,189.0,2023.0,1.0,13000.0,0.0,0.0,1.0,3600000.0
36.0,140.0,2020.0,4.0,40700.0,0.0,0.0,0.0,3975000.0
37.0,347.0,2014.0,10.0,72900.0,0.0,2.0,0.0,511000.0
23.0,362.0,2014.0,10.0,75000.0,0.0,2.0,1.0,195000.0
13.0,33.0,2012.0,12.0,78000.0,1.0,2.0,1.0,195000.0
3.0,26.0,2015.0,9.0,75000.0,0.0,2.0,0.0,814999.0
23.0,359.0,2021.0,3.0,42000.0,1.0,0.0,1.0,635000.0
23.0,116.0,2015.0,9.0,73000.0,0.0,0.0,1.0,250000.0
31.0,197.0,2017.0,7.0,49600.0,1.0,2.0,2.0,299900.0
11.0,135.0,2014.0,10.0,36000.0,0.0,0.0,0.0,300000.0
23.0,52.0,2019.0,5.0,47000.0,1.0,0.0,2.0,520000.0
36.0,188.0,2018.0,6.0,115000.0,1.0,0.0,0.0,1970000.0
23.0,80.0,2016.0,8.0,65000.0,0.0,2.0,1.0,365000.0
13.0,352.0,2010.0,14.0,150000.0,1.0,2.0,2.0,275000.0
13.0,349.0,2020.0,4.0,67000.0,1.0,0.0,1.0,725000.0
31.0,197.0,2018.0,6.0,48000.0,0.0,2.0,1.0,295000.0
22.0,382.0,2020.0,4.0,85000.0,1.0,0.0,0.0,1025000.0
22.0,383.0,2024.0,0.0,13000.0,0.0,0.0,0.0,1985000.0
23.0,361.0,2017.0,7.0,58000.0,0.0,0.0,1.0,345000.0
23.0,116.0,2019.0,5.0,80000.0,0.0,0.0,1.0,535000.0
22.0,382.0,2015.0,9.0,85000.0,1.0,0.0,0.0,745000.0
37.0,325.0,2024.0,0.0,1933.0,0.0,0.0,2.0,1965000.0
13.0,122.0,2013.0,11.0,65000.0,1.0,2.0,2.0,225000.0
3.0,26.0,2016.0,8.0,63000.0,0.0,2.0,0.0,1799999.0
25.0,150.0,2015.0,9.0,53000.0,0.0,2.0,0.0,1695000.0
12.0,85.0,2022.0,2.0,9000.0,0.0,0.0,1.0,1750000.0
22.0,382.0,2018.0,6.0,43900.0,1.0,0.0,0.0,1290000.0
13.0,168.0,2014.0,10.0,78000.0,0.0,0.0,2.0,425000.0
17.0,88.0,2017.0,7.0,71000.0,1.0,0.0,0.0,1099000.0
23.0,362.0,2018.0,6.0,76000.0,0.0,2.0,1.0,330000.0
21.0,175.0,2020.0,4.0,81600.0,0.0,2.0,2.0,1021000.0
23.0,52.0,2020.0,4.0,37800.0,1.0,0.0,2.0,615000.0
11.0,120.0,2018.0,6.0,64999.0,0.0,0.0,0.0,2899999.0
22.0,299.0,2007.0,17.0,175000.0,1.0,2.0,0.0,240000.0
23.0,39.0,2016.0,8.0,63000.0,0.0,2.0,2.0,375000.0
23.0,361.0,2013.0,11.0,89000.0,1.0,0.0,1.0,290000.0
3.0,261.0,2017.0,7.0,65000.0,0.0,0.0,0.0,1689000.0
23.0,361.0,2017.0,7.0,78200.0,0.0,0.0,1.0,290000.0
23.0,52.0,2018.0,6.0,29500.0,0.0,0.0,2.0,695000.0
23.0,397.0,2023.0,1.0,20000.0,1.0,0.0,1.0,1270000.0
12.0,86.0,2007.0,17.0,85000.0,1.0,2.0,2.0,170000.0
35.0,183.0,2012.0,12.0,100000.0,0.0,2.0,0.0,160000.0
23.0,178.0,2018.0,6.0,40000.0,0.0,0.0,1.0,500000.0
35.0,238.0,2019.0,5.0,50000.0,0.0,0.0,1.0,625000.0
11.0,115.0,2016.0,8.0,44000.0,0.0,2.0,1.0,455000.0
13.0,48.0,2024.0,0.0,10000.0,0.0,0.0,1.0,240000.0
23.0,80.0,2020.0,4.0,42000.0,1.0,2.0,2.0,480000.0
36.0,127.0,2013.0,11.0,65000.0,0.0,2.0,2.0,320000.0
13.0,385.0,2014.0,10.0,60000.0,1.0,2.0,2.0,280000.0
12.0,35.0,2013.0,11.0,85000.0,0.0,2.0,1.0,475000.0
23.0,123.0,2020.0,4.0,40000.0,0.0,2.0,1.0,1000000.0
23.0,167.0,2022.0,2.0,28850.0,1.0,0.0,2.0,1630000.0
13.0,349.0,2019.0,5.0,82000.0,1.0,2.0,0.0,795000.0
3.0,261.0,2016.0,8.0,45000.0,0.0,0.0,0.0,2150000.0
19.0,108.0,2020.0,4.0,53500.0,0.0,2.0,0.0,4975000.0
22.0,382.0,2017.0,7.0,45000.0,0.0,0.0,0.0,1125000.0
35.0,180.0,2011.0,13.0,105000.0,1.0,2.0,0.0,135000.0
36.0,71.0,2017.0,7.0,80000.0,0.0,2.0,1.0,1399000.0
13.0,122.0,2015.0,9.0,80000.0,1.0,0.0,1.0,249000.0
13.0,384.0,2014.0,10.0,90000.0,1.0,2.0,0.0,410000.0
12.0,86.0,2015.0,9.0,109000.0,1.0,2.0,1.0,475000.0
13.0,100.0,2022.0,2.0,71000.0,1.0,0.0,0.0,1545000.0
23.0,123.0,2020.0,4.0,24.0,0.0,0.0,1.0,1020000.0
23.0,361.0,2016.0,8.0,43000.0,1.0,2.0,1.0,350000.0
23.0,123.0,2020.0,4.0,96000.0,1.0,0.0,1.0,1035000.0
23.0,52.0,2018.0,6.0,66000.0,0.0,2.0,1.0,545000.0
23.0,317.0,2014.0,10.0,75000.0,1.0,0.0,2.0,295000.0
13.0,138.0,2011.0,13.0,98500.0,1.0,2.0,0.0,319000.0
11.0,133.0,2009.0,15.0,86861.0,1.0,2.0,1.0,148000.0
23.0,319.0,2019.0,5.0,116500.0,0.0,0.0,1.0,460000.0
3.0,26.0,2019.0,5.0,98000.0,0.0,2.0,0.0,1900000.0
33.0,271.0,2014.0,10.0,59779.0,0.0,2.0,2.0,425000.0
21.0,174.0,2021.0,3.0,43000.0,0.0,0.0,2.0,1595000.0
18.0,306.0,2021.0,3.0,50000.0,0.0,0.0,0.0,1360000.0
36.0,140.0,2014.0,10.0,89000.0,0.0,0.0,0.0,1300000.0
36.0,187.0,2013.0,11.0,114918.0,1.0,0.0,0.0,775000.0
22.0,298.0,2015.0,9.0,83455.0,1.0,2.0,0.0,890000.0
23.0,167.0,2018.0,6.0,110000.0,1.0,0.0,0.0,925000.0
23.0,241.0,2014.0,10.0,200000.0,0.0,0.0,1.0,110000.0
23.0,391.0,2006.0,18.0,130000.0,1.0,2.0,2.0,90000.0
3.0,22.0,2019.0,5.0,59000.0,0.0,2.0,0.0,2200000.0
23.0,116.0,2017.0,7.0,100000.0,0.0,2.0,1.0,340000.0
22.0,56.0,2017.0,7.0,129000.0,1.0,0.0,0.0,720000.0
23.0,83.0,2015.0,9.0,88000.0,1.0,2.0,2.0,575000.0
23.0,360.0,2019.0,5.0,52000.0,1.0,0.0,1.0,490000.0
13.0,100.0,2018.0,6.0,91000.0,1.0,0.0,0.0,1080000.0
12.0,191.0,2016.0,8.0,62091.0,0.0,2.0,2.0,599000.0
23.0,237.0,2019.0,5.0,78000.0,0.0,0.0,2.0,490000.0
13.0,168.0,2011.0,13.0,135000.0,0.0,0.0,1.0,150000.0
11.0,120.0,2018.0,6.0,62000.0,0.0,0.0,0.0,3450000.0
23.0,356.0,2016.0,8.0,84000.0,1.0,0.0,0.0,625001.0
13.0,349.0,2019.0,5.0,128122.0,1.0,0.0,0.0,750000.0
28.0,222.0,2016.0,8.0,54000.0,0.0,2.0,2.0,490000.0
23.0,361.0,2014.0,10.0,84920.0,0.0,2.0,1.0,260000.0
18.0,302.0,2021.0,3.0,40000.0,0.0,0.0,2.0,1550000.0
23.0,361.0,2010.0,14.0,75000.0,1.0,0.0,1.0,190000.0
12.0,44.0,2015.0,9.0,47000.0,0.0,2.0,2.0,349000.0
23.0,319.0,2013.0,11.0,65000.0,1.0,2.0,0.0,245000.0
3.0,261.0,2014.0,10.0,110000.0,0.0,2.0,0.0,1650000.0
23.0,80.0,2017.0,7.0,80000.0,1.0,0.0,1.0,390000.0
37.0,347.0,2014.0,10.0,72900.0,0.0,2.0,0.0,511000.0
23.0,241.0,2009.0,15.0,65000.0,1.0,2.0,1.0,60000.0
23.0,320.0,2016.0,8.0,160000.0,1.0,2.0,0.0,430000.0
22.0,382.0,2017.0,7.0,94054.0,0.0,0.0,0.0,1131000.0
31.0,137.0,2012.0,12.0,102506.0,0.0,2.0,2.0,315000.0
13.0,393.0,2011.0,13.0,100000.0,1.0,2.0,2.0,230000.0
37.0,253.0,2014.0,10.0,82000.0,1.0,2.0,2.0,300000.0
12.0,44.0,2019.0,5.0,61000.0,1.0,2.0,1.0,530000.0
18.0,302.0,2020.0,4.0,44197.0,0.0,0.0,0.0,1645000.0
12.0,44.0,2014.0,10.0,84999.0,1.0,2.0,1.0,278000.0
23.0,317.0,2023.0,1.0,39000.0,1.0,0.0,1.0,675000.0
12.0,84.0,2012.0,12.0,60000.0,0.0,2.0,1.0,321999.0
13.0,393.0,2009.0,15.0,80000.0,1.0,0.0,1.0,165000.0
22.0,56.0,2020.0,4.0,53000.0,1.0,0.0,0.0,700000.0
22.0,382.0,2018.0,6.0,61000.0,1.0,0.0,0.0,945000.0
26.0,95.0,2019.0,5.0,17000.0,0.0,2.0,2.0,4599999.0
23.0,282.0,2020.0,4.0,54000.0,1.0,0.0,2.0,430000.0
35.0,180.0,2008.0,16.0,24000.0,1.0,0.0,2.0,130000.0
12.0,191.0,2016.0,8.0,62000.0,0.0,2.0,2.0,400000.0
11.0,133.0,2010.0,14.0,93000.0,1.0,2.0,0.0,175000.0
13.0,384.0,2018.0,6.0,51000.0,1.0,0.0,1.0,476000.0
23.0,317.0,2019.0,5.0,57000.0,0.0,0.0,2.0,595000.0
23.0,362.0,2019.0,5.0,75000.0,1.0,0.0,1.0,515000.0
25.0,112.0,2018.0,6.0,75000.0,0.0,0.0,0.0,2995000.0
13.0,235.0,2021.0,3.0,48000.0,1.0,0.0,1.0,550000.0
22.0,329.0,2022.0,2.0,26000.0,0.0,0.0,0.0,1790000.0
23.0,317.0,2016.0,8.0,65000.0,1.0,0.0,1.0,399000.0
23.0,356.0,2018.0,6.0,32000.0,1.0,0.0,0.0,675000.0
21.0,174.0,2021.0,3.0,9000.0,0.0,0.0,2.0,1721000.0
13.0,393.0,2011.0,13.0,67000.0,1.0,0.0,2.0,210000.0
36.0,187.0,2010.0,14.0,187000.0,1.0,2.0,0.0,540000.0
3.0,27.0,2015.0,9.0,59000.0,0.0,0.0,0.0,2350000.0
23.0,361.0,2016.0,8.0,100000.0,0.0,2.0,1.0,240000.0
23.0,319.0,2014.0,10.0,71500.0,1.0,2.0,0.0,499000.0
11.0,141.0,2019.0,5.0,51000.0,1.0,0.0,0.0,395000.0
23.0,123.0,2017.0,7.0,46000.0,0.0,2.0,2.0,725000.0
35.0,332.0,2017.0,7.0,48000.0,1.0,0.0,1.0,445000.0
12.0,191.0,2018.0,6.0,85000.0,0.0,0.0,1.0,575000.0
28.0,222.0,2017.0,7.0,75000.0,0.0,2.0,1.0,290000.0
3.0,22.0,2015.0,9.0,42000.0,0.0,2.0,0.0,1050000.0
31.0,197.0,2017.0,7.0,30000.0,0.0,2.0,2.0,375000.0
23.0,167.0,2023.0,1.0,14000.0,0.0,0.0,1.0,2225000.0
23.0,379.0,2024.0,0.0,11000.0,0.0,0.0,1.0,1324999.0
3.0,26.0,2015.0,9.0,93000.0,0.0,0.0,0.0,1090000.0
23.0,317.0,2016.0,8.0,65000.0,1.0,0.0,1.0,399000.0
13.0,169.0,2019.0,5.0,59284.0,0.0,2.0,2.0,533000.0
23.0,363.0,2017.0,7.0,55000.0,1.0,0.0,1.0,350000.0
33.0,316.0,2017.0,7.0,85000.0,0.0,0.0,2.0,1675000.0
13.0,393.0,2010.0,14.0,62000.0,0.0,2.0,1.0,255000.0
13.0,100.0,2021.0,3.0,56000.0,1.0,2.0,0.0,1590000.0
31.0,197.0,2018.0,6.0,70000.0,0.0,2.0,2.0,325000.0
12.0,191.0,2016.0,8.0,36000.0,0.0,2.0,2.0,625000.0
12.0,84.0,2015.0,9.0,68000.0,0.0,2.0,1.0,575000.0
13.0,349.0,2022.0,2.0,45000.0,1.0,0.0,2.0,760000.0
3.0,261.0,2013.0,11.0,175000.0,0.0,0.0,0.0,1375000.0
23.0,319.0,2017.0,7.0,115000.0,1.0,2.0,1.0,330000.0
33.0,303.0,2022.0,2.0,48000.0,1.0,0.0,2.0,1350000.0
